"Section Time","Engine Speed","MAP","Ignition Angle","Lambda 1","Knock Count Global","IAT","ECT","Knock Cyl 4 Counter","Knock Cyl 3 Counter","Knock Cyl 2 Counter","Knock Cyl 1 Counter","Knock I-Trim Cyl 4","Knock I-Trim Cyl 3","Knock I-Trim Cyl 2","Knock I-Trim Cyl 1","AFR/Lambda Target","TPS (Main)","Knock Cyl 1 Level","Knock Cyl 2 Level","Knock Cyl 3 Level","Knock Cyl 4 Level","MGP","BAP","Batt Voltage","Injector Duty Cycle","Injection Actual PW","Injection Timing","Dwell Time","Knock Threshold","Knock Level Normalised","Knock F-Trim Inj 4","Knock F-Trim Inj 3","Knock F-Trim Inj 2","Knock F-Trim Inj 1","Boost Base DC","Boost - Proportional","Boost - Integral","Boost - Derivative","Boost Target","Lambda Avg","CL Lambda  Fuel  Corr.","CL Lambda LT corr.","CL Lambda Target Error 1","Engine Running Time","WGate DC","Aux 7 Duty","% Ignition Cut","Math Block 1 Output - Lambda without CLL","Math Block 8 Output - Gsum","Accel Fuel","FTrim Cylinder 1","FTrim Cylinder 2","FTrim Cylinder 3","FTrim Cylinder 4","Knock MAP Delta","Knock TPS Delta","TPS Delta","MAP Delta","Engine Fan 1 Output","An Volt 5 - TPS (Main) Source","Fuel Table 1","TPS 2 Delta","Overrun Fuel Cut Status","Oil Temperature","Oil Pressure","Fuel Temperature","Fuel Pressure","Fuel 4D Table","Air per Cylinder Estimated","Estimated Torque","Lambda Target Error","Idle Target Error","Math Block 2 Output - AFR Target Error"
"s","RPM","kPa"," BTDC","AFR","","°C","°C","","","","","","","","","AFR","%","","","","","kPa","kPa","V"," %","ms","BTDC","ms","","","%","%","%","%","%","%DC","%DC","%DC","kPa","AFR","%","%","AFR","s","%","%","%","","","ms","%","%","%","%","kPa/100ms","%/100ms","%/100ms","kPa/100ms","","V","%","%/100ms","","°C","kPa","°C","kPa","%","g/cyl","Nm","AFR","RPM",""

"77.519","3359","101.7","24","12.716","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","1.04","1.06","1.16","1.08","0.2","101.53","13.327","19.2","6.871","334.7","3.684","3.66","1.05","0","0","0","0","0","0","0","0","0","12.671","-2.2","0","0","436","0","0","0","12.436","1.27","0","0","0","0","0","0.1","0.3","0.3","0.1","0","3.513","75.1","0","0","100.3","164.3","34.1","284.3","0","0.368","0","-0.221","0","0.015"
"77.539","3317","101.7","24","12.716","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","1.04","1.12","1.16","1.08","0.2","101.53","13.362","19","6.856","334.7","3.64","3.62","1.11","0","0","0","0","0","0","0","0","0","12.671","-2.2","0","0","436","0","0","0","12.436","1.172","0","0","0","0","0","0.1","0.2","0.2","0.1","0","3.513","74.9","0","0","100.3","164.3","34.1","284.8","0","0.367","0","-0.221","0","0.015"
"77.559","3342","101.7","24","12.76","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","1.04","1.12","0.98","1.08","0.2","101.53","13.362","19.2","6.877","334.7","3.659","3.64","0.98","0","0","0","0","0","0","0","0","0","12.73","-2.2","0","0","436","0","0","0","12.479","1.012","0","0","0","0","0","0.1","-0.2","-0.2","0.1","0","3.512","75","0","0","100.3","166.3","34.1","283.9","0","0.367","0","-0.265","0","0.018"
"77.579","3370","101.7","24","12.73","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","0.94","1.12","0.98","1.08","0.2","101.52","13.362","19.3","6.873","334.7","3.621","3.68","0.94","0","0","0","0","0","0","0","0","0","12.73","-2.2","0","-0.235","437","0","0","0","12.45","1.094","0","0","0","0","0","0.1","-0.4","-0.4","0.1","0","3.512","75.1","0","0","100.3","166.3","34.1","285","0","0.368","0","-0.235","0","0.016"
"77.599","3342","101.7","24","12.657","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","0.94","1.12","0.98","0.96","0.2","101.52","13.362","19.1","6.865","334.7","3.686","3.64","0.95","0","0","0","0","0","0","0","0","0","12.73","-1.7","0","-0.235","437","0","0","0","12.442","1.228","0","0","0","0","0","0.1","0.2","0.2","0.1","0","3.512","75","0","0","100.3","166.3","34.1","284.9","0","0.367","0","-0.162","0","0.011"
"77.619","3384","101.7","24","12.716","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","1.02","1.12","0.98","0.96","0.2","101.52","13.362","19.4","6.877","334.7","3.63","3.68","1.03","0","0","0","0","0","0","0","0","0","12.774","-1.7","0","-0.235","437","0","0","0","12.499","1.231","0","0","0","0","0","0.1","0.2","0.2","0.1","0","3.513","75.2","0","0","100.3","168.5","34.1","285","0","0.368","0","-0.221","0","0.015"
"77.639","3373","101.7","24","12.686","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.02","1.12","1","1.06","0.2","101.52","13.389","19.3","6.882","334.7","3.691","3.68","1.06","0","0","0","0","0","0","0","0","0","12.774","-1.7","0","-0.235","437","0","0","0","12.47","1.091","0","0","0","0","0","0.1","-0.3","-0.3","0.1","0","3.513","75.1","0","0","100.3","168.5","34.1","284.5","0","0.368","0","-0.191","0","0.013"
"77.659","3352","101.7","24","12.642","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.02","1.12","1.02","1.06","0.2","101.52","13.389","19.2","6.864","334.7","3.631","3.66","1.01","0","0","0","0","0","0","0","0","0","12.642","-1.7","0","-0.235","437","0","0","0","12.427","1.104","0","0","0","0","0","0.2","-0.2","-0.2","0.2","0","3.513","75.1","0","0","100.3","167","34.1","285.6","0","0.367","0","-0.147","0","0.01"
"77.679","3382","101.7","24","12.642","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.02","1.12","1.02","1.08","0.2","101.52","13.389","19.4","6.88","334.7","3.763","3.68","0.93","0","0","0","0","0","0","0","0","0","12.642","-1.7","0","-0.147","437","0","0","0","12.427","1.234","0","0","0","0","0","0.2","0.1","0.1","0.2","0","3.513","75.2","0","0","100.3","167","34.1","284.2","0","0.368","0","-0.147","0","0.01"
"77.699","3382","101.7","24","12.671","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.02","1.12","1.04","1.08","0.2","101.52","13.389","19.4","6.886","334.7","3.544","3.68","1.05","0","0","0","0","0","0","0","0","0","12.642","-1.4","0","-0.147","437","0","0","0","12.494","1.283","0","0","0","0","0","0.2","0.4","0.4","0.2","0","3.513","75.2","0","0","100.3","167","34.1","283.5","0","0.368","0","-0.176","0","0.012"
"77.719","3402","101.7","24.1","12.627","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.02","1.06","1.04","1.12","0.2","101.52","13.389","19.5","6.886","334.7","3.654","3.7","1.05","0","0","0","0","0","0","0","0","0","12.495","-1.4","0","-0.147","437","0","0","0","12.451","1.185","0","0","0","0","0","0.1","-0.4","-0.4","0.1","0","3.512","75.2","0","0","100.3","169.9","34.1","284.6","0","0.368","0","-0.132","0","0.009"
"77.739","3387","101.7","24","12.554","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.08","1.06","1.08","1.12","0.2","101.52","13.326","19.4","6.879","334.7","3.709","3.68","1","0","0","0","0","0","0","0","0","0","12.495","-1.4","0","-0.147","437","0","0","0","12.378","1.096","0","0","0","0","0","0.1","0","0","0.1","0","3.512","75.2","0","0","100.3","169.9","34.1","285","0","0.368","0","-0.059","0","0.004"
"77.759","3409","101.7","24.1","12.627","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.08","0.94","1.08","1.12","0.2","101.52","13.326","19.6","6.888","334.7","3.611","3.7","1","0","0","0","0","0","0","0","0","0","12.848","-1.4","0","-0.147","437","0","0","0","12.451","1.149","0","0","0","0","0","0.1","0","0","0.1","0","3.513","75.3","0","0","100.3","164.6","34.1","284.3","0","0.368","0","-0.132","0","0.009"
"77.779","3398","101.7","24","12.848","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.08","0.94","1.08","1.12","0.2","101.52","13.326","19.5","6.875","334.7","3.777","3.7","0.98","0","0","0","0","0","0","0","0","0","12.848","-1.4","0","-0.353","437","0","0","0","12.668","1.228","0","0","0","0","0","0.1","0.2","0.2","0.1","0","3.513","75.2","0","0","100.3","164.6","34.1","285.4","0","0.368","0","-0.353","0","0.024"
"77.799","3397","101.7","24","12.716","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.08","0.96","1.08","1.12","0.2","101.52","13.326","19.5","6.884","334.7","3.569","3.7","1.02","0","0","0","0","0","0","0","0","0","12.848","-0.4","0","-0.353","437","0","0","0","12.665","1.156","0","0","0","0","0","0.1","-0.3","-0.3","0.1","0","3.513","75.2","0","0","100.3","164.6","34.1","285","0","0.368","0","-0.221","0","0.015"
"77.819","3410","101.7","24.1","12.774","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.08","0.96","1.08","1.14","0.2","101.52","13.326","19.6","6.888","334.7","3.658","3.72","0.97","0","0","0","0","0","0","0","0","0","12.613","-0.4","0","-0.353","437","0","0","0","12.723","1.064","0","0","0","0","0","0.1","-0.1","-0.1","0.1","0","3.513","75.3","0","0","100.3","165.9","34.1","284.6","0","0.368","0","-0.279","0","0.019"
"77.839","3405","101.7","24.1","12.627","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","1.08","0.96","1.08","1.14","0.2","101.52","13.341","19.5","6.884","334.7","3.634","3.7","0.97","0","0","0","0","0","0","0","0","0","12.613","-0.4","0","-0.353","437","0","0","0","12.577","1.122","0","0","0","0","0","0.1","0.2","0.2","0.1","0","3.513","75.3","0","0","100.3","165.9","34.1","284.3","0","0.368","0","-0.132","0","0.009"
"77.859","3435","101.7","24.1","12.598","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","1.08","1.06","1.08","1.14","0.2","101.52","13.341","19.6","6.886","334.7","3.602","3.74","1.05","0","0","0","0","0","0","0","0","0","12.583","-0.4","0","-0.353","437","0","0","0","12.548","1.233","0","0","0","0","0","0","-0.1","-0.1","0","0","3.513","75.3","0","0","100.3","169","34.1","284.6","0","0.369","0","-0.103","0","0.007"
"77.879","3408","101.7","24.1","12.583","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","1.08","1.06","1.08","1.14","0.2","101.52","13.341","19.6","6.893","334.7","3.744","3.7","0.97","0","0","0","0","0","0","0","0","0","12.583","-0.4","0","-0.088","437","0","0","0","12.533","1.292","0","0","0","0","0","0","-0.5","-0.5","0","0","3.513","75.3","0","0","100.3","169","34.1","284.3","0","0.369","0","-0.088","0","0.006"
"77.899","3433","101.7","24.1","12.921","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","0.96","1.06","1.08","1.14","0.2","101.52","13.341","19.7","6.898","334.7","3.623","3.74","0.96","0","0","0","0","0","0","0","0","0","12.583","-0.2","0","-0.088","437","0","0","0","12.895","1.13","0","0","0","0","0","0","0.2","0.2","0","0","3.513","75.4","0","0","100.3","169","34.1","284.2","0","0.369","0","-0.426","0","0.029"
"77.919","3412","101.7","24.1","12.951","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","0.96","1.06","0.96","1.14","0.2","101.52","13.341","19.6","6.882","334.7","3.663","3.72","1.03","0","0","0","0","0","0","0","0","0","12.848","-0.2","0","-0.088","437","0","0","0","12.925","1.106","0","0","0","0","0","0","0.3","0.3","0","0","3.513","75.3","0","0","100.3","167.8","34.1","285.4","0","0.369","0","-0.456","0","0.031"
"77.939","3420","101.7","24.1","12.76","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.02","1.06","0.96","1.14","0.2","101.52","13.376","19.7","6.895","334.7","3.604","3.72","1.03","0","0","0","0","0","0","0","0","0","12.848","-0.2","0","-0.088","437","0","0","0","12.734","1.243","0","0","0","0","0","0","-0.3","-0.3","0","0","3.513","75.3","0","0","100.3","167.8","34.1","284.7","0","0.369","0","-0.265","0","0.018"
"77.959","3468","101.7","24.1","12.598","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.02","1.06","1","1.14","0.2","101.52","13.376","20","6.905","334.7","3.746","3.76","1.05","0","0","0","0","0","0","0","0","0","12.569","-0.2","0","-0.088","437","0","0","0","12.573","1.228","0","0","0","0","0","0","-0.1","-0.1","0","0","3.512","75.5","0","0","100.3","169.8","34.1","284.6","0","0.369","0","-0.103","0","0.007"
"77.979","3437","101.7","24.1","12.569","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.02","1.06","1","1.14","0.1","101.52","13.376","19.8","6.896","334.7","3.629","3.74","0.98","0","0","0","0","0","0","0","0","0","12.569","-0.2","0","-0.074","437","0","0","0","12.543","1.113","0","0","0","0","0","0","0.2","0.2","0","0","3.512","75.4","0","0","100.3","169.8","34.1","284.1","0","0.369","0","-0.074","0","0.005"
"77.999","3461","101.7","24.1","12.686","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.02","1.06","1","0.94","0.1","101.52","13.376","19.8","6.897","334.7","3.629","3.76","1","0","0","0","0","0","0","0","0","0","12.569","-0.1","0","-0.074","437","0","0","0","12.673","1.06","0","0","0","0","0","0","-0.1","-0.1","0","0","3.512","75.4","0","0","100.3","169.8","34.1","284.5","0","0.369","0","-0.191","0","0.013"
"78.019","3463","101.7","24.1","12.921","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.04","1.06","1.02","1.02","0.1","101.52","13.376","19.9","6.908","334.7","3.647","3.76","1.02","0","0","0","0","0","0","0","0","0","12.863","-0.1","0","-0.074","437","0","0","0","12.908","1.201","0","0","0","0","0","0","-0.3","-0.3","0","0","3.513","75.5","0","0","100.3","168","34.1","284.2","0","0.369","0","-0.426","0","0.029"
"78.039","3453","101.7","24.1","12.789","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.06","1.04","1.02","1.02","0.1","101.52","13.321","19.9","6.904","334.7","3.619","3.76","1.06","0","0","0","0","0","0","0","0","0","12.863","-0.1","0","-0.074","437","0","0","0","12.776","1.15","0","0","0","0","0","0","0.4","0.4","0","0","3.513","75.4","0","0","100.3","168","34.1","283.9","0","0.369","0","-0.294","0","0.02"
"78.059","3471","101.7","24.1","12.686","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.06","1.04","1.02","1.02","0.1","101.52","13.321","20","6.906","334.7","3.577","3.78","1.02","0","0","0","0","0","0","0","0","0","12.701","-0.1","0","-0.074","437","0","0","0","12.673","1.042","0","0","0","0","0","0","0.6","0.6","0","0","3.513","75.5","0","0","100.3","168.8","34.1","284.7","0","0.37","0","-0.191","0","0.013"
"78.079","3470","101.7","24.1","12.701","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.06","0.96","1.08","1.02","0.1","101.52","13.321","20","6.901","334.7","3.673","3.78","1.08","0","0","0","0","0","0","0","0","0","12.701","-0.1","0","-0.206","437","0","0","0","12.688","1.157","0","0","0","0","0","0","-0.7","-0.7","0","0","3.513","75.5","0","0","100.3","168.8","34.1","285.3","0","0.369","0","-0.206","0","0.014"
"78.099","3454","101.7","24.1","12.686","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.06","1.02","1.08","1.02","0.1","101.52","13.321","19.9","6.897","334.7","3.527","3.76","1.01","0","0","0","0","0","0","0","0","0","12.701","0.4","0","-0.206","437","0","0","0","12.737","1.205","0","0","0","0","0","0","0.2","0.2","0","0","3.513","75.4","0","0","100.3","168.8","34.1","284.7","0","0.369","0","-0.191","0","0.013"
"78.119","3477","101.7","24.1","12.804","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.06","1.02","1.08","1.02","0.1","101.52","13.321","20","6.912","334.7","3.725","3.78","1.05","0","0","0","0","0","0","0","0","0","12.716","0.4","0","-0.206","437","0","0","0","12.855","1.134","0","0","0","0","0","0","0.3","0.3","0","0","3.513","75.5","0","0","100.3","167.1","34.1","283.5","0","0.37","0","-0.309","0","0.021"
"78.139","3471","101.7","24.1","12.686","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","1.06","1.02","1.08","1.02","0.1","101.52","13.331","20","6.905","334.7","3.633","3.78","1.03","0","0","0","0","0","0","0","0","0","12.716","0.4","0","-0.206","437","0","0","0","12.737","1.028","0","0","0","0","0","0","-0.6","-0.6","0","0","3.513","75.5","0","0","100.3","167.1","34.1","284.6","0","0.37","0","-0.191","0","0.013"
"78.159","3501","101.7","24.2","12.657","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","1.06","1.02","1.08","1.04","0.1","101.52","13.331","20.2","6.908","334.7","3.565","3.8","1.04","0","0","0","0","0","0","0","0","0","12.701","0.4","0","-0.206","437","0","0","0","12.707","1.162","0","0","0","0","0","0","0.1","0.1","0","0","3.513","75.6","0","0","100.3","166.6","34.1","284.7","0","0.37","0","-0.162","0","0.011"
"78.179","3471","101.6","24.1","12.701","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","1.06","1.02","1.08","1.04","0.1","101.51","13.331","20","6.907","334.7","3.649","3.78","1.06","0","0","0","0","0","0","0","0","0","12.701","0.4","0","-0.206","437","0","0","0","12.752","1.17","0","0","0","0","0","0","0.5","0.5","0","0","3.513","75.5","0","0","100.3","166.6","34.1","284.5","0","0.37","0","-0.206","0","0.014"
"78.199","3513","101.6","24.2","12.789","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","1.06","1.04","1.08","1.04","0.1","101.51","13.331","20.2","6.893","334.7","3.695","3.82","1.04","0","0","0","0","0","0","0","0","0","12.701","0.8","0","-0.206","437","0","0","0","12.891","1.151","0","0","0","0","0","0","-0.3","-0.3","0","0","3.513","75.3","0","0","100.3","166.6","34.1","284.4","0","0.368","0","-0.294","0","0.02"
"78.219","3500","101.6","24.2","12.774","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","1.06","1.04","1.08","1.04","0.1","101.51","13.331","20.1","6.907","334.7","3.661","3.8","0.99","0","0","0","0","0","0","0","0","0","12.774","0.8","0","-0.206","437","0","0","0","12.876","1.226","0","0","0","0","0","0.1","0.1","0.1","0.1","0","3.513","75.6","0","0","100.3","166","34.1","285","0","0.37","0","-0.279","0","0.019"
"78.239","3510","101.6","24.2","12.73","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.06","1.06","1.08","1.04","0.1","101.51","13.35","20.1","6.886","334.7","3.651","3.82","1.05","0","0","0","0","0","0","0","0","0","12.774","0.8","0","-0.206","437","0","0","0","12.832","1.24","0","0","0","0","0","0","0.3","0.3","0","0","3.513","75.3","0","0","100.3","166","34.1","284.7","0","0.369","0","-0.235","0","0.016"
"78.259","3503","101.6","24.2","12.613","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.06","1.06","0.92","1.04","0.1","101.51","13.35","20.2","6.917","334.7","3.633","3.8","0.95","0","0","0","0","0","0","0","0","0","12.613","0.8","0","-0.206","437","0","0","0","12.714","1.116","0","0","0","0","0","0","-0.6","-0.6","0","0","3.513","75.5","0","0","100.3","167.1","34.1","283.5","0","0.37","0","-0.118","0","0.008"
"78.279","3509","101.6","24.2","12.613","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.06","1.06","0.92","1.04","0.1","101.51","13.35","20.2","6.9","334.7","3.654","3.8","1.06","0","0","0","0","0","0","0","0","0","12.613","0.8","0","-0.118","437","0","0","0","12.714","1.195","0","0","0","0","0","0","0.3","0.3","0","0","3.513","75.4","0","0","100.3","167.1","34.1","284","0","0.369","0","-0.118","0","0.008"
"78.299","3526","101.6","24.2","12.716","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.06","1.06","1","1.04","0.1","101.51","13.35","20.1","6.854","334.7","3.536","3.82","1","0","0","0","0","0","0","0","0","0","12.613","1","0","-0.118","437","0","0","0","12.843","1.188","0","0","0","0","0","0","0.4","0.4","0","0","3.513","74.9","0","0","100.3","167.1","34.1","285.2","0","0.367","0","-0.221","0","0.015"
"78.319","3519","101.6","24.2","12.539","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.06","1.06","1","1.04","0.1","101.51","13.35","20.2","6.876","334.7","3.681","3.82","0.94","0","0","0","0","0","0","0","0","0","12.657","1","0","-0.118","437","0","0","0","12.664","1.089","0","0","0","0","0","0.1","-0.5","-0.5","0.1","0","3.513","75.1","0","0","100.3","167.8","34.1","285","0","0.368","0","-0.044","0","0.003"
"78.339","3492","101.6","24.2","12.642","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","1.06","1.1","1","0.98","0.1","101.51","13.34","20.1","6.907","334.7","3.545","3.8","1.1","0","0","0","0","0","0","0","0","0","12.657","1","0","-0.118","437","0","0","0","12.768","1.102","0","0","0","0","0","0","0","0","0","0","3.513","75.6","0","0","100.3","167.8","34.1","284.7","0","0.37","0","-0.147","0","0.01"
"78.359","3517","101.6","24.2","12.774","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","1","1.1","1.1","0.98","0.1","101.51","13.34","20.2","6.886","334.7","3.716","3.82","1.1","0","0","0","0","0","0","0","0","0","12.833","1","0","-0.118","437","0","0","0","12.902","1.259","0","0","0","0","0","0","0.2","0.2","0","0","3.512","75.2","0","0","100.3","168.3","34.1","283.5","0","0.368","0","-0.279","0","0.019"
"78.379","3512","101.6","24.2","12.833","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","1","1.1","1.1","1.04","0.1","101.51","13.34","20.2","6.889","334.7","3.638","3.82","1","0","0","0","0","0","0","0","0","0","12.833","1","0","-0.338","437","0","0","0","12.961","1.108","0","0","0","0","0","0","-0.5","-0.5","0","0","3.512","75.3","0","0","100.3","168.3","34.1","284.8","0","0.369","0","-0.338","0","0.023"
"78.399","3547","101.6","24.2","12.804","0","33","87.4","0","0","0","0","0","0","0","0","12.495","100","1","1.1","1.1","1.04","0.1","101.51","13.34","20.2","6.821","334.7","3.506","3.84","0.95","0","0","0","0","0","0","0","0","0","12.833","2","0","-0.338","437","0","0","0","13.06","1.132","0","0","0","0","0","0","0.4","0.4","0","0","3.512","74.4","0","0","100.3","168.3","34.1","284.5","0","0.364","0","-0.309","0","0.021"
"78.419","3545","101.6","24.2","12.422","0","33.1","87.4","0","0","0","0","0","0","0","0","12.495","100","1.06","1.1","1.1","1.04","0.1","101.51","13.335","20.2","6.836","334.7","3.703","3.84","1.05","0","0","0","0","0","0","0","0","0","12.377","2","0","-0.338","437","0","0","0","12.67","1.191","0","0","0","0","0","0","0.6","0.6","0","0","3.513","74.6","0","0","100.3","168.3","34.1","284.4","0","0.365","0","0.074","0","-0.005"
